,app_id,"Singleplayer, Adventure","Action, Casual"
21767,872630,0.0,0.0
21768,873790,0.0,0.0
21769,874380,0.0,0.0
21770,886060,0.0,0.0
21771,905490,0.0,0.0
21772,912590,0.0,0.0
21773,974910,0.0,0.0
21774,1015020,0.0,0.0
21775,1024670,0.0,0.0
21776,1030970,1.0,0.0
21777,1043350,0.0,0.0
21778,1056720,0.0,0.0
21779,1065850,0.0,0.0
21780,1084360,0.0,0.0
21781,1114620,0.0,0.0
21782,1142130,0.0,0.0
21783,1143530,0.0,0.0
21784,1148530,0.0,0.0
21785,1165380,0.0,0.0
21786,1170814,0.0,0.0
21787,1184550,0.0,0.0
21788,1187830,0.0,0.0
21789,1204760,0.0,0.0
21790,1211360,0.0,0.0
21791,1218200,0.0,0.0
21792,1241710,0.0,0.0
21793,1305540,0.0,0.0
21794,1355310,0.0,0.0
21795,1370800,0.0,0.0
21796,1385540,0.0,0.0
21797,1396380,0.0,0.0
21798,1412190,0.0,0.0
21799,1428840,0.0,0.0
21800,1481140,0.0,0.0
21801,1503540,0.0,0.0
21802,1526600,0.0,0.0
21803,1527920,0.0,0.0
21804,1546950,0.0,0.0
21805,1591300,0.0,0.0
21806,1606254,0.0,0.0
21807,1652960,0.0,0.0
21808,1673670,0.0,0.0
21809,1682550,0.0,0.0
21810,203560,0.0,0.0
21811,1727650,0.0,0.0
21812,1731330,0.0,0.0
21813,1746620,0.0,0.0
21814,1763740,0.0,0.0
21815,1779650,0.0,1.0
21816,1820390,0.0,0.0
21817,1849930,0.0,0.0
21818,1891230,0.0,0.0
21819,1928010,0.0,0.0
21820,2259270,0.0,0.0
21821,1280,0.0,0.0
21822,11240,0.0,0.0
21823,70500,0.0,0.0
21824,256240,0.0,0.0
21825,277560,1.0,0.0
21826,301690,0.0,0.0
21827,320120,0.0,0.0
21828,325973,0.0,0.0
21829,336840,0.0,0.0
21830,354426,0.0,0.0
21831,208376,0.0,0.0
21832,360880,0.0,0.0
21833,362140,0.0,0.0
21834,379242,0.0,0.0
21835,380800,0.0,0.0
21836,399230,0.0,0.0
21837,402340,0.0,0.0
21838,402980,0.0,0.0
21839,403230,0.0,0.0
21840,423890,0.0,0.0
21841,429060,0.0,0.0
21842,434220,0.0,0.0
21843,438460,0.0,0.0
21844,440720,0.0,0.0
21845,448650,0.0,0.0
21846,450110,0.0,0.0
21847,457520,0.0,0.0
21848,462610,0.0,0.0
21849,495920,0.0,0.0
21850,503960,0.0,0.0
21851,504420,0.0,0.0
21852,508230,0.0,0.0
21853,538220,0.0,0.0
21854,552120,0.0,0.0
21855,556860,0.0,0.0
21856,557890,0.0,0.0
21857,587570,0.0,0.0
21858,587930,0.0,0.0
21859,590280,0.0,0.0
21860,596640,0.0,0.0
21861,600600,0.0,0.0
21862,604230,0.0,0.0
21863,632620,0.0,0.0
21864,637120,0.0,0.0
21865,644380,0.0,0.0
21866,655940,0.0,0.0
21867,667780,0.0,0.0
21868,741100,0.0,0.0
21869,766600,0.0,0.0
21870,767310,0.0,0.0
21871,786280,0.0,0.0
21872,799620,0.0,0.0
21873,804900,0.0,0.0
21874,1427710,0.0,0.0
21875,812190,0.0,0.0
21876,835630,0.0,0.0
21877,837310,0.0,0.0
21878,840910,0.0,0.0
21879,845900,0.0,0.0
21880,885630,0.0,0.0
21881,897760,0.0,0.0
21882,938300,0.0,0.0
21883,980640,0.0,0.0
21884,984070,0.0,0.0
21885,987000,0.0,0.0
21886,1014460,0.0,0.0
21887,1014920,0.0,0.0
21888,1061270,0.0,0.0
21889,1081040,0.0,0.0
21890,1084530,0.0,0.0
21891,1088630,0.0,0.0
21892,1094080,0.0,0.0
21893,1096040,0.0,0.0
21894,1098840,0.0,0.0
21895,24460,0.0,0.0
21896,40393,0.0,0.0
21897,1116100,0.0,0.0
21898,1140110,0.0,1.0
21899,1158150,0.0,0.0
21900,1166740,0.0,0.0
21901,1189800,0.0,0.0
21902,1240530,0.0,0.0
21903,1245670,0.0,0.0
21904,1253110,0.0,0.0
21905,1262140,0.0,0.0
21906,1283000,0.0,0.0
21907,1300450,0.0,0.0
21908,1307380,1.0,0.0
21909,1342340,0.0,0.0
21910,1358030,0.0,0.0
21911,1382800,0.0,0.0
21912,1389850,0.0,0.0
21913,1390370,0.0,0.0
21914,1400080,0.0,0.0
21915,1424200,0.0,0.0
21916,1427760,0.0,0.0
21917,1467060,1.0,0.0
21918,1475180,0.0,0.0
21919,1504140,0.0,0.0
21920,1511410,0.0,0.0
21921,1512300,0.0,0.0
21922,1517150,0.0,0.0
21923,1518090,0.0,0.0
21924,1557100,0.0,0.0
21925,1557230,0.0,0.0
21926,1566960,0.0,0.0
21927,1663610,0.0,0.0
21928,1721980,1.0,0.0
21929,1738570,0.0,1.0
21930,1785370,0.0,0.0
21931,1803940,0.0,0.0
21932,1820690,0.0,1.0
21933,1830910,0.0,1.0
21934,56480,0.0,0.0
21935,1831690,0.0,0.0
21936,1839420,0.0,0.0
21937,1853810,0.0,0.0
21938,1963280,0.0,0.0
21939,2000300,0.0,0.0
21940,2138960,0.0,0.0
21941,2146720,0.0,0.0
21942,2206480,0.0,0.0
21943,2234400,0.0,0.0
21944,29160,0.0,0.0
21945,73220,0.0,0.0
21946,210113,0.0,0.0
21947,253570,0.0,0.0
21948,274560,0.0,0.0
21949,280040,0.0,0.0
21950,284990,0.0,0.0
21951,288100,0.0,0.0
21952,292630,0.0,0.0
21953,298140,0.0,0.0
21954,301600,0.0,0.0
21955,306000,0.0,0.0
21956,306401,0.0,0.0
21957,219440,0.0,0.0
21958,261680,0.0,0.0
21959,268200,0.0,0.0
21960,282780,0.0,0.0
21961,288730,0.0,0.0
21962,289600,0.0,0.0
21963,290400,0.0,0.0
21964,306260,0.0,0.0
21965,320385,0.0,0.0
21966,327270,0.0,0.0
21967,331400,0.0,0.0
21968,338130,0.0,0.0
21969,344551,0.0,0.0
21970,358270,0.0,0.0
21971,358840,0.0,0.0
21972,370160,0.0,0.0
21973,370710,0.0,0.0
21974,375460,0.0,0.0
21975,396890,0.0,0.0
21976,397400,0.0,0.0
21977,401626,0.0,0.0
21978,423720,0.0,0.0
21979,429350,0.0,0.0
21980,444410,0.0,0.0
21981,316080,0.0,0.0
21982,318260,0.0,0.0
21983,318414,0.0,0.0
21984,320381,0.0,0.0
21985,340600,0.0,0.0
21986,345670,0.0,0.0
21987,360350,0.0,0.0
21988,386650,0.0,0.0
21989,388270,0.0,0.0
21990,389220,0.0,0.0
21991,391280,0.0,0.0
21992,421740,0.0,0.0
21993,428250,0.0,0.0
21994,446120,0.0,0.0
21995,457720,0.0,0.0
21996,463000,0.0,0.0
21997,220825,0.0,0.0
21998,455830,0.0,0.0
21999,492850,0.0,0.0
22000,494460,0.0,0.0
22001,500235,0.0,0.0
22002,520120,0.0,0.0
22003,521560,0.0,0.0
22004,530830,0.0,0.0
22005,580300,0.0,0.0
22006,589680,0.0,0.0
22007,602200,0.0,0.0
22008,646430,0.0,0.0
22009,664350,0.0,0.0
22010,674170,0.0,0.0
22011,676700,0.0,0.0
22012,682630,0.0,0.0
22013,690240,0.0,0.0
22014,692830,0.0,0.0
22015,693790,0.0,0.0
22016,694490,0.0,0.0
22017,706510,0.0,0.0
22018,477140,0.0,0.0
22019,485750,0.0,0.0
22020,501170,0.0,0.0
22021,506080,0.0,0.0
22022,510910,0.0,0.0
22023,514780,0.0,0.0
22024,519940,0.0,0.0
22025,520360,0.0,0.0
22026,537430,0.0,1.0
22027,551780,0.0,0.0
22028,555410,0.0,0.0
22029,570362,0.0,0.0
22030,583632,0.0,0.0
22031,652150,0.0,0.0
22032,656040,0.0,0.0
22033,659110,0.0,0.0
22034,659260,0.0,0.0
22035,680340,0.0,0.0
22036,699820,0.0,0.0
22037,724110,0.0,0.0
22038,740000,0.0,0.0
22039,748330,0.0,0.0
22040,754830,0.0,0.0
22041,772570,0.0,0.0
22042,800690,0.0,0.0
22043,818480,0.0,0.0
22044,820760,0.0,0.0
22045,836940,0.0,0.0
22046,888070,0.0,0.0
22047,949000,0.0,0.0
22048,950370,0.0,0.0
22049,987290,0.0,0.0
22050,1010270,0.0,0.0
22051,1012460,1.0,0.0
22052,1012720,0.0,0.0
22053,1029120,0.0,0.0
22054,1031540,1.0,0.0
22055,1040590,0.0,0.0
22056,1050720,0.0,0.0
22057,1074610,0.0,0.0
22058,1090590,0.0,0.0
22059,762560,0.0,0.0
22060,781440,0.0,0.0
22061,801890,0.0,0.0
22062,803080,0.0,0.0
22063,806850,1.0,0.0
22064,808810,0.0,0.0
22065,809840,0.0,0.0
22066,823310,0.0,0.0
22067,862460,0.0,0.0
22068,868920,0.0,0.0
22069,879430,0.0,0.0
22070,895720,0.0,0.0
22071,903620,0.0,0.0
22072,904860,0.0,1.0
22073,970600,0.0,0.0
22074,1002280,0.0,0.0
22075,1061300,0.0,0.0
22076,1062540,0.0,0.0
22077,1064950,0.0,0.0
22078,1067760,0.0,0.0
22079,1091380,0.0,0.0
22080,246254,0.0,0.0
22081,1121650,0.0,0.0
22082,1137260,0.0,0.0
22083,1137330,1.0,0.0
22084,1138320,0.0,0.0
22085,1147030,0.0,0.0
22086,1183840,0.0,0.0
22087,1200350,0.0,0.0
22088,1222631,0.0,0.0
22089,1228410,0.0,0.0
22090,1261060,0.0,0.0
22091,1262080,0.0,0.0
22092,1265960,0.0,0.0
22093,1284260,0.0,0.0
22094,1311150,0.0,0.0
22095,1329573,0.0,0.0
22096,1338100,0.0,0.0
22097,1339580,1.0,0.0
22098,1352581,0.0,0.0
22099,1371770,0.0,0.0
22100,1997900,0.0,0.0
22101,1093880,0.0,0.0
22102,1104390,0.0,0.0
22103,1116290,0.0,0.0
22104,1118050,0.0,0.0
22105,1132060,0.0,0.0
22106,1134050,0.0,0.0
22107,1142410,0.0,0.0
22108,1182760,0.0,0.0
22109,1183670,0.0,0.0
22110,1193550,0.0,0.0
22111,1213860,0.0,1.0
22112,1216550,0.0,0.0
22113,1252190,0.0,0.0
22114,1265930,0.0,0.0
22115,1274360,0.0,0.0
22116,1295670,0.0,0.0
22117,1337080,0.0,0.0
22118,1378070,0.0,0.0
22119,1391000,0.0,0.0
22120,1455380,0.0,0.0
22121,1998120,0.0,0.0
22122,1412680,0.0,1.0
22123,1420950,0.0,0.0
22124,1445400,0.0,0.0
22125,1452630,0.0,0.0
22126,1494910,0.0,0.0
22127,1497780,0.0,0.0
22128,1500290,0.0,0.0
22129,1515180,0.0,0.0
22130,1554660,0.0,1.0
22131,1569820,0.0,0.0
22132,1641580,0.0,0.0
22133,1677260,0.0,0.0
22134,1682520,0.0,0.0
22135,1716070,0.0,0.0
22136,1736490,0.0,0.0
22137,1789620,0.0,0.0
22138,1803420,0.0,0.0
22139,1988630,0.0,0.0
22140,1461990,0.0,0.0
22141,1489810,0.0,0.0
22142,1515830,0.0,0.0
22143,1517230,0.0,0.0
22144,1522550,0.0,1.0
22145,1532180,0.0,0.0
22146,1536770,0.0,0.0
22147,1547820,0.0,0.0
22148,1592970,0.0,1.0
22149,1610350,0.0,0.0
22150,1614730,0.0,0.0
22151,1622920,0.0,0.0
22152,1659180,0.0,0.0
22153,1675100,0.0,0.0
22154,1682610,0.0,0.0
22155,1701740,1.0,0.0
22156,1733280,0.0,0.0
22157,2063550,0.0,1.0
22158,2116280,0.0,0.0
22159,1744140,0.0,0.0
22160,1752810,0.0,0.0
22161,1815270,0.0,0.0
22162,1815932,0.0,0.0
22163,1830000,0.0,1.0
22164,1860550,0.0,0.0
22165,1887490,0.0,1.0
22166,1912880,0.0,0.0
22167,1981590,0.0,0.0
22168,2011160,0.0,0.0
22169,2018260,0.0,0.0
22170,2018930,0.0,0.0
22171,2020750,0.0,0.0
22172,2081460,0.0,0.0
22173,2100710,0.0,0.0
22174,2205160,0.0,0.0
22175,2209190,0.0,0.0
22176,260330,0.0,0.0
22177,17740,0.0,0.0
22178,46280,0.0,0.0
22179,208802,0.0,0.0
22180,212800,0.0,0.0
22181,229520,0.0,0.0
22182,245150,0.0,0.0
22183,262610,0.0,0.0
22184,281820,0.0,0.0
22185,285090,0.0,0.0
22186,308300,0.0,0.0
22187,314520,0.0,0.0
22188,326150,0.0,0.0
22189,332250,0.0,0.0
22190,332710,0.0,0.0
22191,337130,0.0,0.0
22192,343320,0.0,0.0
22193,345080,0.0,0.0
22194,348690,0.0,0.0
22195,373870,0.0,0.0
22196,382880,0.0,0.0
22197,387060,0.0,0.0
22198,390656,0.0,0.0
22199,393750,0.0,0.0
22200,400130,0.0,0.0
22201,219520,0.0,0.0
22202,259340,0.0,0.0
22203,280460,0.0,0.0
22204,22350,0.0,1.0
22205,3260,0.0,0.0
22206,280640,0.0,0.0
22207,27050,0.0,0.0
22208,34500,0.0,0.0
22209,294280,0.0,0.0
22210,268670,0.0,0.0
22211,201490,0.0,0.0
22212,297720,0.0,0.0
22213,292370,0.0,0.0
22214,338110,0.0,0.0
22215,205633,0.0,0.0
22216,339070,0.0,0.0
22217,307070,0.0,0.0
22218,340370,0.0,0.0
22219,345710,0.0,0.0
22220,313420,0.0,0.0
22221,41680,1.0,0.0
22222,65200,0.0,0.0
22223,105800,0.0,0.0
22224,208801,0.0,0.0
22225,270170,0.0,0.0
22226,276240,0.0,0.0
22227,293340,0.0,0.0
22228,302190,0.0,0.0
22229,313040,0.0,0.0
22230,328000,0.0,0.0
22231,357690,0.0,0.0
22232,361830,0.0,0.0
22233,400030,0.0,0.0
22234,406440,0.0,0.0
22235,412520,0.0,0.0
22236,417400,0.0,0.0
22237,423369,0.0,0.0
22238,453810,0.0,0.0
22239,458030,0.0,0.0
22240,461990,0.0,0.0
22241,463870,0.0,0.0
22242,480631,0.0,0.0
22243,220960,0.0,0.0
22244,100400,0.0,0.0
22245,280850,0.0,0.0
22246,233510,0.0,0.0
22247,281102,0.0,0.0
22248,273750,0.0,0.0
22249,285010,0.0,0.0
22250,288610,0.0,1.0
22251,302440,0.0,0.0
22252,315830,0.0,0.0
22253,286671,0.0,0.0
22254,319000,0.0,0.0
22255,330860,0.0,0.0
22256,291930,0.0,0.0
22257,341510,0.0,0.0
22258,303390,0.0,0.0
22259,307930,0.0,0.0
22260,349280,0.0,0.0
22261,318390,0.0,0.0
22262,350010,1.0,0.0
22263,350530,0.0,0.0
22264,319540,0.0,0.0
22265,374670,0.0,0.0
22266,978340,0.0,0.0
22267,262370,0.0,0.0
22268,286040,0.0,1.0
22269,314320,0.0,0.0
22270,316930,0.0,0.0
22271,320150,0.0,0.0
22272,320340,0.0,0.0
22273,329770,0.0,0.0
22274,339031,0.0,0.0
22275,340480,0.0,0.0
22276,342510,0.0,0.0
22277,346250,1.0,0.0
22278,348870,0.0,0.0
22279,371000,0.0,0.0
22280,397440,0.0,0.0
22281,398820,0.0,0.0
22282,404850,0.0,0.0
22283,431810,0.0,0.0
22284,447920,0.0,0.0
22285,454030,0.0,0.0
22286,463710,0.0,0.0
22287,467350,0.0,0.0
22288,347230,0.0,0.0
22289,377570,0.0,0.0
22290,380570,0.0,0.0
22291,385070,0.0,0.0
22292,406220,0.0,0.0
22293,411630,0.0,0.0
22294,430094,0.0,0.0
22295,432230,0.0,0.0
22296,434290,0.0,0.0
22297,435880,0.0,0.0
22298,437740,0.0,0.0
22299,448060,0.0,0.0
22300,460650,0.0,0.0
22301,462220,0.0,0.0
22302,483960,0.0,0.0
22303,499940,0.0,0.0
22304,502460,0.0,0.0
22305,511490,0.0,0.0
22306,514390,0.0,0.0
22307,518710,0.0,0.0
22308,523680,0.0,0.0
22309,576860,0.0,0.0
22310,325430,0.0,0.0
22311,337880,0.0,0.0
22312,348460,0.0,0.0
22313,366760,0.0,0.0
22314,387921,0.0,0.0
22315,388680,0.0,0.0
22316,399520,0.0,0.0
22317,400842,0.0,0.0
22318,419070,0.0,0.0
22319,432990,0.0,0.0
22320,438030,0.0,0.0
22321,439770,0.0,0.0
22322,457690,0.0,0.0
22323,459140,0.0,0.0
22324,461040,0.0,0.0
22325,464400,0.0,0.0
22326,490260,0.0,0.0
22327,496440,0.0,0.0
22328,498620,1.0,0.0
22329,501610,0.0,0.0
22330,526780,0.0,0.0
22331,543390,0.0,0.0
22332,553470,0.0,0.0
22333,491510,0.0,0.0
22334,496580,0.0,0.0
22335,497470,1.0,0.0
22336,501220,0.0,0.0
22337,512920,0.0,0.0
22338,536040,0.0,0.0
22339,541560,0.0,0.0
22340,545580,0.0,0.0
22341,546220,1.0,0.0
22342,551930,0.0,0.0
22343,552400,0.0,1.0
22344,568750,0.0,0.0
22345,571760,0.0,0.0
22346,377140,0.0,0.0
22347,576740,0.0,0.0
22348,379561,0.0,0.0
22349,587660,0.0,0.0
22350,384890,0.0,0.0
22351,622370,0.0,0.0
22352,391820,0.0,0.0
22353,639220,0.0,0.0
22354,639840,0.0,0.0
22355,660920,0.0,0.0
22356,665890,0.0,0.0
22357,697710,0.0,0.0
22358,703430,0.0,0.0
22359,709620,0.0,0.0
22360,716750,0.0,0.0
22361,739256,0.0,0.0
22362,740070,0.0,0.0
22363,415140,0.0,0.0
22364,444970,0.0,0.0
22365,447860,0.0,0.0
22366,458700,0.0,0.0
22367,458990,0.0,0.0
22368,466420,0.0,0.0
22369,475131,0.0,0.0
22370,489370,0.0,0.0
22371,498460,0.0,0.0
22372,509400,0.0,0.0
22373,525950,0.0,0.0
22374,809360,0.0,0.0
22375,471720,0.0,0.0
22376,501020,0.0,0.0
22377,507510,0.0,0.0
22378,516030,0.0,0.0
22379,520930,0.0,0.0
22380,209750,0.0,0.0
22381,215259,0.0,0.0
22382,234788,0.0,0.0
22383,242300,0.0,0.0
22384,264300,0.0,0.0
22385,277850,0.0,0.0
22386,521580,0.0,0.0
22387,305500,0.0,0.0
22388,522250,0.0,0.0
22389,325962,0.0,0.0
22390,533170,0.0,0.0
22391,329200,0.0,0.0
22392,539260,0.0,0.0
22393,331610,0.0,0.0
22394,551820,0.0,0.0
22395,339320,0.0,0.0
22396,356890,0.0,0.0
22397,562320,0.0,0.0
22398,560970,0.0,0.0
22399,568500,0.0,0.0
22400,622010,0.0,0.0
22401,660730,0.0,0.0
22402,671240,0.0,0.0
22403,677210,0.0,0.0
22404,681590,0.0,0.0
22405,683890,0.0,0.0
22406,693250,1.0,0.0
22407,708171,0.0,0.0
22408,709080,0.0,0.0
22409,716560,0.0,0.0
22410,727040,0.0,0.0
22411,729060,0.0,0.0
22412,624430,0.0,0.0
22413,745940,0.0,0.0
22414,747310,0.0,0.0
22415,751831,0.0,0.0
22416,625580,0.0,0.0
22417,799180,0.0,0.0
22418,627450,0.0,0.0
22419,417200,0.0,0.0
22420,420570,0.0,0.0
22421,423620,0.0,0.0
22422,447180,0.0,0.0
22423,453270,0.0,0.0
22424,461940,0.0,0.0
22425,468800,0.0,0.0
22426,485760,0.0,0.0
22427,489120,0.0,0.0
22428,489720,0.0,0.0
22429,495951,0.0,0.0
22430,510110,0.0,0.0
22431,512170,0.0,0.0
22432,513370,0.0,0.0
22433,543270,0.0,0.0
22434,548130,0.0,0.0
22435,552580,0.0,0.0
22436,561590,0.0,0.0
22437,562470,0.0,0.0
22438,562490,0.0,0.0
22439,566780,0.0,0.0
22440,575670,0.0,0.0
22441,529780,1.0,0.0
22442,533050,0.0,0.0
22443,535380,0.0,0.0
22444,539640,0.0,0.0
22445,551610,0.0,0.0
22446,560790,0.0,0.0
22447,571340,0.0,0.0
22448,599480,0.0,0.0
22449,613200,0.0,0.0
22450,671980,0.0,0.0
22451,673500,0.0,0.0
22452,703400,0.0,0.0
22453,705670,0.0,0.0
22454,715050,0.0,0.0
22455,719470,0.0,0.0
22456,736710,0.0,0.0
22457,738270,0.0,0.0
22458,742380,0.0,0.0
22459,767100,0.0,0.0
22460,770400,0.0,0.0
22461,776650,0.0,0.0
22462,823700,0.0,0.0
22463,873930,0.0,0.0
22464,892210,0.0,0.0
22465,893070,0.0,0.0
22466,907510,0.0,0.0
22467,920190,0.0,0.0
22468,922150,0.0,0.0
22469,942010,0.0,0.0
22470,996550,0.0,0.0
22471,1012240,0.0,0.0
22472,1016970,0.0,0.0
22473,1034540,0.0,0.0
22474,1043180,0.0,0.0
22475,1052970,0.0,0.0
22476,1070510,0.0,0.0
22477,1085520,0.0,0.0
22478,1096710,0.0,0.0
22479,1109410,0.0,0.0
22480,1119060,0.0,0.0
22481,1135130,0.0,0.0
22482,1145740,0.0,0.0
22483,1172430,0.0,0.0
22484,366670,0.0,0.0
22485,395600,0.0,0.0
22486,412450,0.0,1.0
22487,435800,0.0,0.0
22488,441060,0.0,0.0
22489,444160,0.0,0.0
22490,446470,0.0,0.0
22491,477180,0.0,0.0
22492,497660,0.0,0.0
22493,498980,0.0,0.0
22494,502550,0.0,0.0
22495,514570,0.0,0.0
22496,528960,0.0,0.0
22497,534910,0.0,0.0
22498,535650,0.0,0.0
22499,535890,0.0,0.0
22500,536630,0.0,0.0
22501,540410,0.0,0.0
22502,547260,0.0,0.0
22503,578390,0.0,0.0
22504,583490,0.0,0.0
22505,581230,0.0,0.0
22506,595780,0.0,0.0
22507,612050,0.0,0.0
22508,616440,0.0,0.0
22509,633660,0.0,0.0
22510,641950,0.0,0.0
22511,665340,0.0,0.0
22512,675410,0.0,0.0
22513,686870,0.0,0.0
22514,687310,0.0,0.0
22515,702030,0.0,0.0
22516,707400,0.0,0.0
22517,732520,0.0,0.0
22518,732670,0.0,0.0
22519,734510,0.0,0.0
22520,737880,0.0,0.0
22521,795680,0.0,0.0
22522,801020,0.0,0.0
22523,819870,0.0,0.0
22524,821610,0.0,0.0
22525,833660,0.0,0.0
22526,450060,0.0,0.0
22527,578870,0.0,0.0
22528,580680,0.0,0.0
22529,581740,0.0,0.0
22530,582575,0.0,0.0
22531,586920,0.0,0.0
22532,593330,0.0,0.0
22533,604490,0.0,0.0
22534,612030,0.0,0.0
22535,620170,0.0,0.0
22536,645750,0.0,0.0
22537,671190,0.0,0.0
22538,683260,0.0,0.0
22539,686500,0.0,0.0
22540,689400,0.0,0.0
22541,746570,0.0,0.0
22542,748940,0.0,0.0
22543,765030,0.0,0.0
22544,775860,0.0,0.0
22545,778050,0.0,0.0
22546,805320,0.0,0.0
22547,827120,0.0,0.0
22548,848990,0.0,0.0
22549,451330,0.0,0.0
22550,515230,0.0,0.0
22551,517050,0.0,0.0
22552,523501,0.0,0.0
22553,537000,0.0,0.0
22554,542680,0.0,0.0
22555,543440,0.0,0.0
22556,546820,0.0,0.0
22557,600190,0.0,0.0
22558,601380,0.0,1.0
22559,605760,0.0,0.0
22560,622910,0.0,0.0
22561,630460,0.0,0.0
22562,643420,0.0,0.0
22563,651550,0.0,0.0
22564,655370,0.0,0.0
22565,660520,0.0,0.0
22566,663690,0.0,0.0
22567,688680,0.0,0.0
22568,694480,0.0,0.0
22569,698790,0.0,0.0
22570,735600,0.0,0.0
22571,739251,0.0,0.0
22572,822650,0.0,0.0
22573,833370,0.0,0.0
22574,837530,0.0,0.0
22575,840140,0.0,0.0
22576,857950,0.0,0.0
22577,861240,0.0,0.0
22578,861550,0.0,0.0
22579,870100,0.0,0.0
22580,880990,0.0,0.0
22581,893740,0.0,0.0
22582,893870,0.0,0.0
22583,935790,0.0,0.0
22584,938240,0.0,0.0
22585,946860,0.0,0.0
22586,953680,0.0,0.0
22587,956090,0.0,0.0
22588,967130,0.0,0.0
22589,967440,0.0,0.0
22590,998330,0.0,0.0
22591,1015610,0.0,0.0
22592,630470,0.0,0.0
22593,641980,0.0,0.0
22594,652480,0.0,0.0
22595,656400,0.0,0.0
22596,659630,0.0,0.0
22597,661920,0.0,0.0
22598,666220,0.0,0.0
22599,674860,0.0,0.0
22600,683690,0.0,0.0
22601,699010,0.0,0.0
22602,701810,0.0,0.0
22603,726380,0.0,0.0
22604,726950,0.0,0.0
22605,727180,0.0,0.0
22606,751832,0.0,0.0
22607,754520,0.0,0.0
22608,761790,0.0,0.0
22609,769200,0.0,0.0
22610,788890,0.0,0.0
22611,809180,0.0,0.0
22612,810510,0.0,0.0
22613,783810,0.0,0.0
22614,792570,0.0,0.0
22615,795990,0.0,0.0
22616,798940,0.0,0.0
22617,838490,0.0,0.0
22618,851650,0.0,0.0
22619,865870,0.0,0.0
22620,869540,0.0,0.0
22621,888010,0.0,0.0
22622,916930,0.0,0.0
22623,938600,0.0,0.0
22624,963490,0.0,0.0
22625,965470,0.0,0.0
22626,968500,0.0,0.0
22627,974150,0.0,0.0
22628,985590,0.0,0.0
22629,1003010,0.0,0.0
22630,1007740,0.0,0.0
22631,1011110,0.0,0.0
22632,1660420,0.0,0.0
22633,584170,0.0,0.0
22634,594184,0.0,0.0
22635,594320,0.0,0.0
22636,597860,1.0,0.0
22637,609826,0.0,0.0
22638,610960,0.0,0.0
22639,637850,1.0,0.0
22640,649580,0.0,0.0
22641,653728,0.0,0.0
22642,657050,0.0,0.0
22643,675640,0.0,0.0
22644,684210,0.0,0.0
22645,705390,0.0,0.0
22646,708172,0.0,0.0
22647,729040,0.0,1.0
22648,736110,0.0,0.0
22649,757420,0.0,0.0
22650,769130,0.0,0.0
22651,771060,0.0,0.0
22652,772540,0.0,0.0
22653,776670,0.0,0.0
22654,789900,0.0,0.0
22655,837190,0.0,0.0
22656,838100,0.0,0.0
22657,856640,0.0,0.0
22658,862280,0.0,0.0
22659,874010,0.0,0.0
22660,879620,0.0,0.0
22661,885650,0.0,0.0
22662,887820,0.0,0.0
22663,923970,0.0,0.0
22664,946000,0.0,0.0
22665,951640,0.0,0.0
22666,973000,0.0,0.0
22667,996820,0.0,0.0
22668,1072590,0.0,1.0
22669,1081410,0.0,0.0
22670,1121230,0.0,0.0
22671,1131750,0.0,0.0
22672,1170800,0.0,0.0
22673,1210400,0.0,0.0
22674,1221280,0.0,0.0
22675,1225120,0.0,0.0
22676,1245180,0.0,0.0
22677,1319570,0.0,0.0
22678,1330180,0.0,0.0
22679,1174030,0.0,0.0
22680,1239970,0.0,0.0
22681,1267770,0.0,0.0
22682,1316000,0.0,0.0
22683,1336950,0.0,0.0
22684,1372310,0.0,0.0
22685,1402790,0.0,1.0
22686,1414430,0.0,0.0
22687,1453600,1.0,0.0
22688,1507970,0.0,0.0
22689,1516490,0.0,1.0
22690,1516760,0.0,0.0
22691,1522850,0.0,0.0
22692,1537760,0.0,0.0
22693,1540070,0.0,0.0
22694,1543120,0.0,0.0
22695,1554860,0.0,0.0
22696,1557570,0.0,0.0
22697,740570,0.0,0.0
22698,751640,0.0,0.0
22699,780840,0.0,0.0
22700,788540,0.0,0.0
22701,798280,0.0,0.0
22702,814660,0.0,0.0
22703,828050,0.0,0.0
22704,829210,0.0,0.0
22705,854550,0.0,0.0
22706,870260,0.0,0.0
22707,872080,0.0,0.0
22708,874610,0.0,0.0
22709,881500,0.0,0.0
22710,887370,0.0,0.0
22711,909570,0.0,0.0
22712,925370,0.0,0.0
22713,931920,0.0,0.0
22714,940640,0.0,0.0
22715,941640,0.0,0.0
22716,959540,0.0,0.0
22717,961220,0.0,0.0
22718,968200,0.0,0.0
22719,1672984,0.0,0.0
22720,1042750,0.0,0.0
22721,1067600,0.0,0.0
22722,1074180,0.0,0.0
22723,1078640,0.0,0.0
22724,1109310,0.0,0.0
22725,1133910,0.0,0.0
22726,1191550,0.0,0.0
22727,1202790,1.0,0.0
22728,1255990,0.0,0.0
22729,1287100,0.0,0.0
22730,1294690,0.0,0.0
22731,1294750,0.0,0.0
22732,1309430,0.0,0.0
22733,1315670,0.0,0.0
22734,1369560,1.0,0.0
22735,1399090,0.0,0.0
22736,1424250,0.0,0.0
22737,1436830,0.0,0.0
22738,849800,0.0,0.0
22739,849940,0.0,1.0
22740,868400,0.0,0.0
22741,868970,0.0,0.0
22742,883220,0.0,0.0
22743,899360,0.0,0.0
22744,907330,0.0,0.0
